user_id#merchant_id,prob
74224#3464,0.015
74224#1701,0.03
51369#4873,0.03
67454#4589,0.01
67454#939,0.015
71504#872,0.52
15401#823,0.015
64693#3341,0.045
68523#965,0.025
43001#2820,0.065
79506#4314,0.04
39660#4314,0.035
29544#3818,0.035
9826#3033,0.035
96978#2615,0.025
77188#2541,0.025
77188#4335,0.045
48693#3056,0.55
104521#1307,0.025
9684#3246,0.03
40558#3438,0.0
11025#2018,0.035
105047#3765,0.555
76600#2018,0.04
40916#2155,0.02
56296#975,0.025
43734#1916,0.035
43412#3879,0.03
43412#716,0.025
102443#281,0.035
102443#3540,0.07
102443#1445,0.025
102443#1299,0.025
102443#4734,0.025
102443#2829,0.06
83331#4005,0.525
105470#4982,0.03
70800#4103,0.02
69090#452,0.04
65979#1020,0.01
12503#4780,0.035
33178#2615,0.035
22698#3968,0.025
60#78,0.035
84162#2108,0.025
84162#351,0.025
84162#3925,0.025
97373#2940,0.025
78466#4072,0.01
101564#2495,0.035
6986#4531,0.015
6986#31,0.05
52171#404,0.015
35008#962,0.07
19857#1020,0.03
84674#2610,0.02
64335#3514,0.03
93490#1189,0.01
69107#3517,0.015
84507#2522,0.02
84507#539,0.04
68460#2469,0.035
68460#3271,0.025
68460#593,0.035
68460#4335,0.065
94139#1751,0.54
23357#2782,0.015
46974#3056,0.03
36044#2667,0.04
73294#129,0.04
59737#3965,0.005
97693#2128,0.035
26099#3082,0.03
26099#4452,0.03
65592#3056,0.03
40874#205,0.035
30596#4214,0.025
11822#2206,0.025
43565#626,0.055
38125#3331,0.025
35756#3014,0.575
38635#2603,0.035
35961#1145,0.02
12161#5,0.03
73410#4004,0.015
98356#276,0.03
98356#716,0.035
16655#2719,0.03
30690#2534,0.02
76709#4917,0.025
83915#1545,0.045
99930#2983,0.065
80437#872,0.025
57693#845,0.055
70279#1077,0.045
101758#1243,0.075
57882#2545,0.03
51984#4020,0.05
87200#1815,0.015
64001#2823,0.035
77333#759,0.03
77333#2937,0.03
39537#2391,0.03
44226#3438,0.055
44226#3517,0.035
92251#1358,0.03
89495#4927,0.01
63137#2234,0.045
35457#982,0.015
14225#351,0.01
42145#2399,0.015
53298#1984,0.02
37669#4345,0.56
2144#2448,0.025
2144#4775,0.025
5866#3569,0.02
65673#4479,0.02
65673#4072,0.54
67360#1021,0.035
105197#711,0.02
36450#1627,0.015
105875#3928,0.015
56527#4466,0.03
56527#2459,0.025
56527#3331,0.025
6679#5,0.015
6679#3333,0.02
6213#2988,0.025
6213#4660,0.015
18734#814,0.025
33212#4345,0.3
33212#4452,0.07
33212#1020,0.3
34148#2648,0.025
7422#1629,0.04
7422#1897,0.05
32044#3464,0.015
32044#2273,0.02
69002#604,0.52
24287#2459,0.03
24287#4491,0.03
100295#2459,0.04
100295#147,0.03
100295#4472,0.03
86696#458,0.025
68896#3067,0.53
87073#2712,0.01
87073#2988,0.01
40881#637,0.02
13562#658,0.03
10161#1897,0.01
74201#4553,0.04
75173#276,0.02
75173#924,0.02
75173#1811,0.02
83149#2459,0.04
33794#3071,0.015
72049#4772,0.075
76374#2356,0.015
76374#521,0.02
710#2128,0.05
40575#4787,0.05
64230#3042,0.04
27348#3356,0.01
8244#1149,0.03
8244#2571,0.025
38204#2702,0.015
77520#3800,0.545
4968#2603,0.04
57973#658,0.03
47684#775,0.04
66630#448,0.05
66630#4005,0.03
79006#631,0.035
79006#121,0.045
74086#1971,0.03
52455#3752,0.015
96104#3341,0.0
96104#2591,0.0
55526#1307,0.0
41057#4216,0.055
76980#1046,0.03
54343#2979,0.04
67488#1125,0.025
17465#3576,0.05
15263#4982,0.05
40353#3828,0.03
75645#373,0.555
81801#2117,0.025
81801#814,0.065
81801#1785,0.04
45079#610,0.03
45079#3587,0.055
82257#3670,0.52
57730#2633,0.05
27907#2171,0.065
49986#2336,0.02
86705#4982,0.005
13885#845,0.0
19284#3356,0.035
24386#3928,0.0
413#3854,0.025
83832#1897,0.035
51396#2234,0.015
84605#1245,0.035
63872#2904,0.01
64613#2782,0.035
64613#2127,0.045
34548#168,0.025
56570#658,0.515
9693#2770,0.02
34668#1105,0.211666666667
31234#471,0.04
80795#168,0.035
80795#5,0.045
30194#1897,0.015
30194#697,0.035
35505#3286,0.02
45341#4280,0.03
34708#4218,0.005
34708#1811,0.575
98591#1250,0.04
34762#3172,0.04
65895#4103,0.01
90579#4719,0.02
77747#933,0.03
16519#3878,0.02
16519#4138,0.02
97946#2821,0.02
95725#4987,0.525
97047#814,0.015
84577#2213,0.015
81123#4982,0.02
72112#3438,0.06
33347#2483,0.015
90489#1445,0.045
24733#3540,0.065
89927#3854,0.05
80013#5,0.02
22332#1443,0.025
56070#4684,0.015
68838#1245,0.02
68838#2353,0.025
11513#716,0.005
11513#4476,0.025
6057#2182,0.035
34761#357,0.545
42124#4345,0.01
86658#3818,0.03
84929#2414,0.02
90698#44,0.06
29333#1545,0.03
70440#4466,0.02
71371#4932,0.015
86621#716,0.04
57704#2670,0.025
5662#3988,0.015
75309#1897,0.03
43677#3056,0.025
42333#4755,0.01
90339#4590,0.025
93479#1119,0.005
51438#2780,0.015
28080#3614,0.02
51343#3965,0.03
87988#780,0.04
70100#299,0.04
92547#2821,0.065
92547#2829,0.015
92547#3879,0.015
36507#3381,0.53
13685#5,0.01
73263#2290,0.535
30622#4452,0.025
79473#1472,0.025
79473#496,0.025
79473#4787,0.03
19650#4410,0.02
41511#4797,0.055
3056#3688,0.01
3056#1886,0.015
52760#332,0.01
10484#335,0.025
12962#4594,0.055
9427#901,0.525
18086#1984,0.015
52852#3042,0.04
36004#2290,0.52
30794#2979,0.01
11397#2909,0.015
75662#956,0.025
52386#2165,0.02
55756#3084,0.04
35572#1607,0.015
86417#3100,0.035
3043#4133,0.01
88131#1629,0.035
97647#4204,0.035
97647#2597,0.02
63992#3464,0.02
96035#1822,0.045
96035#318,0.03
86914#750,0.03
55397#4628,0.025
33746#830,0.02
33746#4004,0.02
54530#2480,0.065
51454#579,0.03
51454#441,0.04
37766#2591,0.03
71323#2379,0.025
58142#2522,0.02
97093#2672,0.055
97093#1243,0.015
105380#3517,0.02
22562#2942,0.025
46222#4061,0.055
23991#4452,0.015
42171#4881,0.03
42171#4281,0.02
3549#3569,0.02
18720#3807,0.04
18159#2642,0.56
42005#2459,0.01
75865#3080,0.035
79637#1358,0.53
44109#4863,0.03
78049#4182,0.045
48343#4470,0.03
41532#4863,0.01
14517#2182,0.05
55528#2026,0.03
92394#1971,0.0
23901#222,0.52
91489#2829,0.035
51540#750,0.015
95762#2702,0.53
100667#351,0.01
32884#144,0.035
35666#404,0.01
105058#2098,0.01
33727#1020,0.04
27398#294,0.015
38600#2770,0.035
21635#2835,0.02
14266#1324,0.045
9885#2409,0.025
9885#3228,0.025
101412#2821,0.27
101412#1332,0.27
12912#842,0.015
12912#3098,0.005
76567#530,0.02
76567#2806,0.015
23314#3457,0.03
1791#1811,0.03
1791#650,0.03
29631#2275,0.04
104319#3397,0.28
104319#4246,0.28
83398#4746,0.01
82160#4020,0.05
38757#4242,0.03
63834#397,0.01
63834#1445,0.57
58321#1613,0.025
44777#1701,0.025
4959#3555,0.02
4959#4881,0.02
103032#3854,0.04
44735#362,0.045
68174#2454,0.025
38998#4227,0.045
98466#26,0.02
72608#2837,0.045
19727#3362,0.03
19727#715,0.005
86438#119,0.53
82473#1629,0.005
76437#810,0.045
86136#3879,0.03
10982#905,0.08
83533#4688,0.03
10673#952,0.015
17283#1376,0.03
33733#2409,0.03
5851#3246,0.015
73474#2171,0.01
49670#4451,0.015
51592#3082,0.035
102371#3107,0.035
40564#1907,0.03
29978#4210,0.02
87786#3168,0.02
72092#1558,0.05
82289#4959,0.02
25337#4335,0.52
11325#2829,0.025
3566#388,0.03
3566#1643,0.03
38459#3073,0.525
24707#210,0.02
27809#4982,0.055
27809#2290,0.515
41710#2171,0.535
74971#4909,0.02
30429#4476,0.035
30429#1145,0.035
102138#3337,0.045
73562#1629,0.04
22452#264,0.025
65579#1396,0.025
8471#4579,0.05
36425#4280,0.03
36425#2234,0.015
82323#4061,0.54
95006#2503,0.02
102833#716,0.015
17297#2275,0.005
70400#4782,0.015
12319#845,0.025
15696#1916,0.035
78517#643,0.01
102895#652,0.03
55438#4784,0.04
36693#2018,0.015
36693#750,0.015
26488#351,0.01
83320#1020,0.03
89955#4072,0.03
61118#1886,0.015
44756#4067,0.035
44756#4072,0.055
55484#4774,0.02
286#3517,0.03
33488#1785,0.045
5403#2502,0.015
17671#2057,0.04
31131#652,0.015
31131#2568,0.02
69179#4150,0.035
82761#1473,0.045
82761#3528,0.005
40188#179,0.025
63194#661,0.05
63194#4628,0.045
63194#1580,0.05
63194#1753,0.05
28049#2659,0.04
30968#51,0.02
356#1149,0.04
12570#2841,0.04
90523#1581,0.025
52162#4826,0.53
52162#1246,0.02
43770#2614,0.05
72657#4696,0.015
14222#155,0.025
25392#1095,0.015
22827#1886,0.01
69258#813,0.02
97326#4452,0.01
63692#403,0.025
63692#878,0.02
3176#274,0.02
3176#1360,0.05
72304#3818,0.005
20909#4569,0.05
11911#2142,0.025
14909#4752,0.03
6966#1614,0.035
81433#642,0.045
84672#4280,0.035
59343#604,0.035
59343#2459,0.045
32583#2467,0.535
100532#1798,0.03
8702#1155,0.025
92029#1581,0.03
25892#780,0.025
76631#4995,0.02
807#4995,0.03
7933#2041,0.04
55443#3670,0.045
55443#1250,0.03
48959#3569,0.025
5892#4542,0.035
5892#4963,0.035
4992#2117,0.055
96554#2522,0.025
85901#4782,0.025
85901#530,0.05
54689#4786,0.035
54689#3185,0.035
98176#3807,0.025
43919#2127,0.04
92786#4141,0.045
22030#2988,0.55
86581#2207,0.035
1755#3160,0.02
1755#1019,0.025
58887#4365,0.005
5764#1119,0.025
83706#2297,0.035
84866#2904,0.01
23195#3848,0.045
50252#3952,0.025
90697#2502,0.015
71819#4005,0.025
98366#750,0.02
74028#939,0.03
54942#501,0.025
22745#2502,0.02
97084#4476,0.06
48464#2379,0.275
75957#4755,0.02
38933#3056,0.03
26107#270,0.005
1549#1769,0.005
1549#471,0.055
53050#2942,0.025
78767#3395,0.01
80724#4192,0.01
23403#1681,0.55
54628#1209,0.02
54628#2198,0.03
82214#2298,0.03
28350#2450,0.015
28350#1250,0.02
28350#1596,0.015
91823#2215,0.045
43909#4772,0.01
10976#4678,0.025
100059#1688,0.01
41721#3670,0.03
165#4093,0.03
40307#2459,0.065
21567#2886,0.02
83287#4775,0.035
42468#4590,0.04
53539#3080,0.05
4577#4086,0.03
105012#3482,0.04
44235#4072,0.015
77006#244,0.025
105143#4424,0.035
42877#711,0.01
42877#4696,0.01
55879#4091,0.515
85096#210,0.045
3507#4836,0.025
3507#1701,0.035
9462#3100,0.02
96314#1360,0.015
26090#4772,0.01
81607#848,0.04
21982#4345,0.02
3517#3818,0.02
3517#4995,0.02
95866#4210,0.025
54368#4775,0.015
18856#1064,0.01
18856#3406,0.01
81610#4779,0.04
3874#2459,0.035
45078#2502,0.02
13182#458,0.02
39075#1360,0.01
100017#4670,0.03
91208#3063,0.025
8227#2548,0.025
63186#2353,0.045
63186#3071,0.045
25149#3464,0.055
27917#3168,0.015
99781#1580,0.065
27326#1360,0.065
45287#2904,0.035
97384#1250,0.09
32509#2268,0.02
60280#3445,0.04
60280#2979,0.06
82146#3228,0.035
74458#156,0.025
15240#4772,0.015
6906#2757,0.06
84400#3056,0.015
11856#2815,0.015
52146#637,0.025
14955#2630,0.035
72779#1445,0.025
923#833,0.035
70359#281,0.02
71541#3879,0.0
71541#3042,0.01
9792#2454,0.015
12220#386,0.0
54234#3121,0.015
62212#4281,0.03
85131#2182,0.29
42710#3014,0.54
82141#990,0.04
82141#1971,0.05
82141#4336,0.035
15151#2007,0.015
15151#814,0.07
5507#2829,0.025
1089#4973,0.02
22946#2213,0.005
6616#3871,0.015
6616#4052,0.025
3981#939,0.025
43112#2234,0.065
64838#872,0.035
64838#997,0.035
64838#3587,0.035
64838#2426,0.035
41102#2171,0.035
68755#1020,0.04
63315#3331,0.03
25016#2429,0.035
36753#3785,0.065
36154#4326,0.02
3796#658,0.04
92644#4067,0.03
38172#484,0.015
38172#4210,0.045
41789#1897,0.015
41789#4995,0.075
14916#2399,0.03
32890#4870,0.005
52915#823,0.02
11605#637,0.025
11605#3464,0.53
73449#4072,0.035
85895#270,0.015
50555#129,0.025
9616#1071,0.02
86739#4161,0.015
49673#2937,0.035
65095#4787,0.06
65095#1445,0.025
8516#1391,0.035
2564#2548,0.025
2564#3345,0.025
59746#4103,0.07
69421#750,0.035
19936#982,0.005
6842#2367,0.02
68101#3337,0.025
53430#3042,0.07
53430#4004,0.03
1121#3772,0.01
27053#4203,0.03
27053#901,0.01
53193#539,0.0
104422#2603,0.05
91737#850,0.04
80911#3762,0.015
47120#3517,0.05
9957#2522,0.035
36694#2702,0.025
36694#1633,0.02
36694#3094,0.025
11677#4995,0.03
11677#4784,0.025
77347#3438,0.025
6105#318,0.045
6105#45,0.025
6105#3692,0.03
92279#458,0.02
33885#4730,0.045
22733#1607,0.015
22733#4300,0.03
22733#3965,0.015
66009#3464,0.54
66566#4005,0.02
58572#1897,0.07
58572#2459,0.045
12564#2421,0.02
94362#1688,0.02
22129#1701,0.035
68911#4192,0.03
27714#3670,0.03
85227#2988,0.01
66473#2182,0.02
82658#851,0.045
59592#780,0.04
59592#4048,0.045
59592#4990,0.04
59592#210,0.045
24184#3362,0.025
42011#2884,0.06
42011#4982,0.05
42011#2127,0.06
91912#2614,0.025
40517#2393,0.065
98709#1245,0.03
98709#4723,0.02
7455#991,0.045
90696#1020,0.03
57268#168,0.03
90354#2128,0.04
34500#3529,0.015
92055#2988,0.535
17173#2136,0.05
17963#1701,0.025
94319#3233,0.04
94086#2262,0.02
92285#2076,0.02
16394#366,0.565
71985#3100,0.03
3224#4072,0.01
82140#1883,0.035
70136#2976,0.025
70136#602,0.025
102867#579,0.045
3780#270,0.04
3780#3517,0.025
28870#3057,0.025
100472#2909,0.035
59562#2098,0.535
6066#3965,0.01
54187#4863,0.05
73024#4480,0.035
49772#4403,0.075
62659#4594,0.045
23686#1155,0.06
49362#3732,0.04
19494#1753,0.035
35448#4168,0.05
45331#3818,0.025
65266#760,0.005
91541#4784,0.045
55426#3341,0.52
34228#2522,0.015
12575#878,0.025
23897#2426,0.025
65833#4466,0.025
65833#4103,0.01
80957#3939,0.02
97163#4547,0.055
100353#2182,0.05
80197#1307,0.035
80197#2920,0.02
58143#3168,0.045
80471#604,0.025
64173#999,0.52
102754#3569,0.02
1781#212,0.025
3580#1145,0.035
44312#3854,0.02
57878#4774,0.025
90202#370,0.515
25033#711,0.045
91779#2835,0.005
91779#4836,0.005
31678#2835,0.02
96161#276,0.275
96161#1139,0.275
42688#4211,0.005
99519#168,0.03
99519#2459,0.03
10924#872,0.015
91159#4982,0.025
91159#2421,0.04
17056#3080,0.04
68051#894,0.025
82276#351,0.03
82276#1897,0.025
89746#4863,0.54
17249#2522,0.02
10373#1473,0.04
99986#1390,0.01
18682#4466,0.025
59929#3218,0.015
100983#2815,0.525
5292#3965,0.02
17695#4306,0.04
47662#1393,0.04
31526#4345,0.01
7745#4067,0.015
100140#3928,0.04
105932#4677,0.01
71274#3168,0.03
63977#1514,0.035
100793#2548,0.03
95686#3333,0.275
95686#1472,0.275
28461#3807,0.035
97146#4919,0.02
97146#1091,0.045
11878#4035,0.015
95972#3966,0.025
94588#3845,0.015
94588#3704,0.015
9659#417,0.015
9659#4035,0.025
94565#2136,0.005
57590#1581,0.015
17987#4103,0.025
17987#3692,0.05
50330#1142,0.045
50330#1053,0.05
19588#2459,0.025
74122#2615,0.015
37221#1520,0.025
95858#348,0.545
13520#1057,0.03
39979#4904,0.045
52641#2060,0.07
16542#2480,0.035
48841#156,0.53
61685#811,0.02
61685#373,0.025
38022#2501,0.025
80767#156,0.01
35083#4428,0.01
77198#4772,0.025
77198#2927,0.04
25003#2618,0.025
95887#4696,0.055
95887#2414,0.025
95887#371,0.025
59556#4671,0.015
28767#2379,0.035
53832#294,0.02
53832#4531,0.02
53832#4950,0.02
19233#4072,0.025
13599#2356,0.035
91116#1360,0.04
84262#3100,0.055
84262#210,0.025
41953#2737,0.015
41953#3643,0.015
81714#1189,0.045
100290#294,0.06
100290#4902,0.035
100290#4335,0.035
66568#3692,0.02
71172#999,0.015
105939#3117,0.045
84271#3264,0.01
55307#4476,0.01
89658#144,0.06
25638#1994,0.015
4467#1897,0.005
21820#4854,0.045
21820#1020,0.045
70220#413,0.02
100304#318,0.02
19863#2829,0.02
82366#4176,0.535
55915#4452,0.02
55915#4274,0.03
4480#2979,0.035
53515#4932,0.015
46457#2273,0.035
97974#1046,0.075
20769#2399,0.015
49653#2568,0.04
68775#94,0.51
33189#1707,0.025
33310#872,0.03
70603#962,0.05
101691#4103,0.055
72370#3107,0.02
44316#4786,0.015
44316#3874,0.025
88490#1363,0.01
83282#1307,0.01
103813#2182,0.55
69594#1994,0.065
89435#1299,0.005
72838#921,0.02
62623#2768,0.0
62623#1505,0.0
62623#2171,0.02
5605#4535,0.01
76894#3576,0.02
76428#3702,0.025
76428#78,0.045
17705#1376,0.27
17705#4103,0.27
17705#814,0.05
17705#2480,0.015
101801#2915,0.025
65452#75,0.015
97063#2795,0.03
24579#1587,0.02
52180#2290,0.53
102397#1701,0.045
51292#3895,0.02
2392#2409,0.025
97772#3734,0.01
47036#251,0.04
47036#4988,0.03
81661#1363,0.01
12454#637,0.02
33605#1488,0.01
77186#1624,0.025
74336#878,0.03
74336#4476,0.03
15264#2626,0.015
88293#3071,0.025
88293#3457,0.555
104938#2780,0.045
80171#4531,0.025
63532#2336,0.535
70956#4859,0.025
9164#3854,0.005
36285#3517,0.02
78365#1698,0.035
33389#4145,0.525
33389#2130,0.04
10196#4411,0.02
44766#1402,0.05
44766#3540,0.07
60544#2258,0.015
95435#3879,0.03
91594#2883,0.09
72708#1838,0.196666666667
37667#2727,0.04
73034#648,0.045
73034#3457,0.04
80803#814,0.025
73195#1897,0.055
73195#1432,0.055
86907#2062,0.045
55742#4192,0.025
30743#1155,0.02
55133#1250,0.07
93374#4325,0.025
48935#1838,0.015
48935#4147,0.045
48935#3692,0.035
51955#2920,0.025
22344#690,0.04
78172#4688,0.015
49553#350,0.01
1912#2357,0.02
74569#4476,0.025
40524#2459,0.025
95607#2835,0.01
102808#3864,0.015
64096#3859,0.03
9340#2547,0.025
9340#3100,0.025
19529#1510,0.045
67036#1800,0.02
53302#3702,0.05
57929#628,0.05
57929#3758,0.015
4119#1204,0.01
4119#1505,0.075
4119#4569,0.55
89346#1469,0.04
72596#2026,0.02
25649#850,0.01
12209#270,0.035
12209#2480,0.545
98252#4780,0.055
46217#3464,0.01
21922#2904,0.285
13459#2804,0.035
57365#2218,0.015
18182#4035,0.02
79392#2988,0.05
29378#4316,0.025
81263#2809,0.04
55583#4779,0.035
46267#814,0.01
41416#4459,0.04
104409#501,0.025
104409#1046,0.025
93057#2532,0.075
82764#2322,0.015
14484#103,0.025
22371#4550,0.04
49149#449,0.025
4440#3067,0.035
23475#2459,0.01
103740#1907,0.025
6711#3670,0.015
6651#1461,0.035
47032#2402,0.025
91059#2867,0.01
91059#4491,0.01
102640#2618,0.53
84784#1893,0.015
87992#3587,0.065
93331#350,0.57
93331#4103,0.025
93331#168,0.555
90678#2356,0.015
5608#2480,0.025
22114#2809,0.015
22114#510,0.015
14188#3752,0.01
21120#4716,0.52
38744#2459,0.04
64757#658,0.04
64757#4995,0.04
64757#491,0.07
64757#2483,0.04
64757#1498,0.055
69928#4696,0.03
71741#962,0.005
88959#1897,0.025
23538#3597,0.025
22133#3413,0.03
30908#3277,0.065
60685#1256,0.01
43123#1545,0.01
62687#1785,0.035
62687#3576,0.545
86214#3322,0.015
46872#4956,0.035
101226#4926,0.02
28023#2821,0.03
95113#2301,0.05
12502#1431,0.02
12679#156,0.015
59630#4365,0.01
3383#1822,0.075
72882#94,0.01
97322#604,0.025
43555#2234,0.055
82503#2108,0.035
82503#618,0.02
89340#3101,0.005
54477#2023,0.045
1534#3173,0.565
74519#4345,0.03
74519#4227,0.01
90812#4772,0.535
31590#4531,0.035
85792#2976,0.045
52676#1112,0.045
21515#4769,0.04
59617#1245,0.035
63627#1376,0.545
63627#168,0.05
24128#3928,0.015
93214#4670,0.005
91973#2642,0.03
83349#3559,0.02
88273#1055,0.02
18888#2533,0.02
30008#3762,0.04
101415#2982,0.035
66282#2124,0.01
2920#2414,0.05
52804#3402,0.02
52804#1031,0.025
52804#2193,0.035
76740#4067,0.0
70390#1020,0.015
32874#80,0.055
31820#3670,0.035
9448#1243,0.025
40785#2541,0.03
91070#3014,0.05
61599#1793,0.035
21396#4104,0.035
78369#3965,0.025
16697#1701,0.025
16697#4335,0.035
22482#2018,0.02
22482#2309,0.075
61228#1648,0.03
35792#3324,0.03
102008#833,0.07
51466#2618,0.045
51466#2408,0.03
11788#2422,0.02
88872#1469,0.02
88872#3438,0.02
88872#4192,0.06
88872#2054,0.035
67303#3879,0.035
67303#2080,0.02
20854#3966,0.005
50741#4103,0.05
50741#2459,0.055
31597#2983,0.035
44323#1897,0.04
70507#661,0.03
62104#3994,0.015
2437#2234,0.04
99189#4982,0.07
46737#3317,0.02
57478#4449,0.035
47184#4072,0.07
18664#2524,0.035
60574#2480,0.04
50170#2422,0.045
42121#3381,0.02
90755#1994,0.02
34271#4103,0.565
34271#658,0.035
102320#1482,0.015
64430#2454,0.005
64430#1063,0.005
64430#4428,0.01
44932#597,0.015
31737#4822,0.275
13951#3928,0.04
54759#2393,0.015
54759#4335,0.065
48247#346,0.045
46322#1663,0.03
22635#3246,0.03
22635#3562,0.01
22635#4281,0.005
16151#3772,0.035
78150#2927,0.02
45841#3762,0.035
91403#3056,0.04
31262#1769,0.02
52267#1416,0.025
43993#4020,0.06
72941#2889,0.02
56973#2422,0.025
29767#4321,0.025
35170#891,0.025
101913#4103,0.05
72692#2459,0.025
65421#830,0.03
65421#2626,0.03
60082#2357,0.045
60082#1811,0.045
67896#5,0.005
67896#4712,0.005
67896#400,0.005
17369#1307,0.015
54535#2426,0.01
54535#3210,0.045
3243#3807,0.04
70398#962,0.02
55445#2503,0.53
763#1360,0.57
14680#976,0.01
14680#607,0.01
63112#189,0.01
25196#3305,0.025
2642#1445,0.02
81896#270,0.04
81896#2889,0.535
90794#4881,0.035
51996#4072,0.555
39391#4592,0.025
77816#3576,0.02
3556#2591,0.02
91658#1250,0.05
97786#3962,0.025
14083#4594,0.03
29119#2552,0.015
28840#2533,0.035
63370#1309,0.02
54505#2184,0.01
53167#484,0.015
102962#3073,0.015
51404#168,0.02
80158#3972,0.03
80158#4288,0.055
80158#1587,0.04
60185#2060,0.035
24539#1564,0.045
105157#530,0.06
105157#3100,0.03
25007#1031,0.025
104995#2446,0.02
66209#4103,0.015
433#2234,0.025
61014#3326,0.015
97711#1360,0.05
91462#1785,0.035
105891#1886,0.03
105891#3246,0.025
86226#4027,0.02
96404#3440,0.005
25397#789,0.01
676#1019,0.015
94179#637,0.03
87855#658,0.025
44978#443,0.005
44978#1376,0.005
12348#814,0.01
85953#1811,0.04
85953#3716,0.025
103065#4772,0.015
53761#501,0.02
54988#1897,0.055
99757#2446,0.025
91576#4081,0.035
34714#2977,0.29
34714#3381,0.29
267#2459,0.03
54336#3341,0.035
71161#3100,0.03
10005#501,0.03
13901#1897,0.015
69575#3337,0.055
39021#2988,0.025
61436#634,0.045
61436#3864,0.02
66105#1884,0.025
3774#2758,0.05
41496#579,0.535
72190#3965,0.535
8443#2461,0.04
55372#530,0.005
84769#3976,0.055
22180#4148,0.03
73055#3928,0.04
73055#3587,0.065
9490#3246,0.03
9490#2789,0.04
105452#4762,0.025
98224#4784,0.025
63578#3080,0.015
20713#324,0.04
40519#991,0.015
63470#4990,0.025
41884#44,0.03
68563#501,0.05
70914#1688,0.02
18941#2213,0.04
92110#4072,0.02
76554#1897,0.03
10703#2600,0.02
57381#2480,0.035
90467#1358,0.04
15744#2534,0.02
16089#2131,0.015
16089#351,0.015
102689#530,0.025
27181#44,0.02
93594#530,0.03
19695#1155,0.055
45756#4281,0.015
6828#258,0.02
55825#2356,0.025
55610#2018,0.025
65416#2642,0.015
4733#4531,0.035
12357#2480,0.01
5874#596,0.01
37278#2883,0.035
90508#4161,0.025
42829#2513,0.02
97328#2383,0.52
86233#4786,0.07
67693#1897,0.035
54752#2459,0.035
95936#845,0.025
84109#2883,0.025
84109#1472,0.55
20121#2201,0.025
20121#2618,0.025
83486#711,0.035
83486#2275,0.025
10947#3056,0.02
90088#1793,0.005
10542#3734,0.02
88657#4290,0.015
88097#2875,0.02
38921#716,0.03
30121#351,0.025
74596#1581,0.035
36405#3229,0.03
15688#830,0.01
92090#144,0.025
3631#1681,0.52
86130#1472,0.06
885#841,0.01
96769#2480,0.01
101529#1002,0.07
57652#3818,0.03
57652#4103,0.045
70309#3464,0.515
99897#4995,0.025
99897#3123,0.03
99897#4425,0.55
57005#4854,0.03
94656#3393,0.01
44032#3670,0.03
47324#2171,0.05
47324#65,0.025
48796#4401,0.02
33896#2033,0.025
46574#1250,0.015
26890#471,0.07
26890#2234,0.06
103171#491,0.005
30259#3864,0.025
98206#3056,0.005
89228#2353,0.04
59473#3540,0.02
30376#4492,0.02
26994#4883,0.525
48689#1243,0.54
31741#1120,0.05
31741#3381,0.03
68957#1360,0.035
97618#3772,0.035
97618#4493,0.02
57611#1329,0.025
65956#2422,0.02
38690#3203,0.03
21649#1221,0.03
82347#2070,0.025
57174#4863,0.03
81758#3807,0.015
81758#3172,0.02
91517#539,0.025
67692#844,0.035
67692#814,0.03
67692#2541,0.04
67692#851,0.03
74853#3799,0.015
75571#104,0.03
21429#814,0.03
75325#2667,0.035
35519#3965,0.02
92808#2495,0.02
92808#4870,0.025
23753#3464,0.015
87732#1250,0.01
9975#2041,0.01
99030#4709,0.02
31807#1753,0.01
87806#270,0.01
35918#1897,0.02
14653#845,0.02
11762#179,0.01
83921#4121,0.04
56287#1983,0.02
69723#646,0.01
85398#3462,0.025
67496#3546,0.035
39733#270,0.03
75332#4072,0.025
64324#28,0.055
97142#1382,0.015
